doctor_id,work_date,hours_booked
DR2009,2025-12-30,5.88
DR2009,2025-12-31,5.0
DR2009,2026-01-01,5.96
DR2009,2026-01-02,5.54
DR2009,2026-01-03,4.75
DR2009,2026-01-04,5.39
DR2009,2026-01-05,6.84
DR2009,2026-01-06,7.61
DR2009,2026-01-07,3.66
DR2009,2026-01-08,3.83
DR2009,2026-01-09,4.18
DR2009,2026-01-10,3.75
DR2009,2026-01-11,4.73
DR2009,2026-01-12,6.48
DR2009,2026-01-13,4.51
DR2009,2026-01-14,5.59
DR2009,2026-01-15,4.03
DR2009,2026-01-16,7.22
DR2009,2026-01-17,4.58
DR2009,2026-01-18,6.26
DR2009,2026-01-19,7.23
DR2009,2026-01-20,7.84
DR2009,2026-01-21,4.26
DR2009,2026-01-22,4.87
DR2009,2026-01-23,4.63
DR2009,2026-01-24,5.02
DR2009,2026-01-25,5.89
DR2009,2026-01-26,6.74
DR2009,2026-01-27,6.53
DR2009,2026-01-28,5.74
DR2009,2026-01-29,5.97
DR2009,2026-01-30,4.1
DR2009,2026-01-31,7.77
DR2009,2026-02-01,6.13
DR2009,2026-02-02,5.38
DR2009,2026-02-03,7.39
DR2009,2026-02-04,4.12
DR2010,2025-11-06,7.1
DR2010,2025-11-07,6.0
DR2010,2025-11-08,5.72
DR2010,2025-11-09,4.46
DR2010,2025-11-10,6.44
DR2010,2025-11-11,7.36
DR2010,2025-11-12,8.67
DR2010,2025-11-13,7.8
DR2010,2025-11-14,5.83
DR2010,2025-11-15,8.39
DR2010,2025-11-16,5.58
DR2010,2025-11-17,5.52
DR2010,2025-11-18,7.2
DR2010,2025-11-19,3.69
DR2010,2025-11-20,4.36
DR2010,2025-11-21,7.15
DR2010,2025-11-22,7.22
DR2010,2025-11-23,6.66
DR2010,2025-11-24,4.04
DR2010,2025-11-25,8.59
DR2010,2025-11-26,6.8
DR2010,2025-11-27,6.78
DR2010,2025-11-28,4.3
DR2010,2025-11-29,4.63
DR2010,2025-11-30,8.46
DR2010,2025-12-01,6.71
DR2010,2025-12-02,4.88
DR2010,2025-12-03,3.64
DR2010,2025-12-04,7.78
DR2010,2025-12-05,5.69
DR2010,2025-12-06,5.07
DR2010,2025-12-07,7.54
DR2010,2025-12-08,3.91
DR2010,2025-12-09,7.87
DR2010,2025-12-10,6.97
DR2010,2025-12-11,5.17
DR2010,2025-12-12,4.98
DR2010,2025-12-13,7.26
DR2010,2025-12-14,6.77
DR2010,2025-12-15,4.14
DR2010,2025-12-16,5.29
DR2010,2025-12-17,7.76
DR2010,2025-12-18,3.98
DR2010,2025-12-19,4.34
DR2010,2025-12-20,7.06
DR2010,2025-12-21,4.71
DR2010,2025-12-22,6.54
DR2010,2025-12-23,6.17
DR2010,2025-12-24,7.01
DR2010,2025-12-25,3.99
DR2010,2025-12-26,8.12
DR2010,2025-12-27,7.03
DR2010,2025-12-28,3.72
DR2010,2025-12-29,5.16
DR2010,2025-12-30,4.31
DR2010,2025-12-31,4.36
DR2010,2026-01-01,8.56
DR2010,2026-01-02,7.94
DR2010,2026-01-03,3.63
DR2010,2026-01-04,5.15
DR2010,2026-01-05,6.52
DR2010,2026-01-06,6.89
DR2010,2026-01-07,5.51
DR2010,2026-01-08,4.04
DR2010,2026-01-09,8.45
DR2010,2026-01-10,6.44
DR2010,2026-01-11,6.58
DR2010,2026-01-12,5.29
DR2010,2026-01-13,4.55
DR2010,2026-01-14,7.26
DR2010,2026-01-15,5.39
DR2010,2026-01-16,5.94
DR2010,2026-01-17,7.4
DR2010,2026-01-18,5.67
DR2010,2026-01-19,4.37
DR2010,2026-01-20,4.49
DR2010,2026-01-21,3.9
DR2010,2026-01-22,7.63
DR2010,2026-01-23,5.34
DR2010,2026-01-24,5.04
DR2010,2026-01-25,7.95
DR2010,2026-01-26,6.08
DR2010,2026-01-27,3.7
DR2010,2026-01-28,8.8
DR2010,2026-01-29,5.67
DR2010,2026-01-30,4.76
DR2010,2026-01-31,7.55
DR2010,2026-02-01,6.95
DR2010,2026-02-02,7.37
DR2010,2026-02-03,7.97
DR2010,2026-02-04,5.82
DR2011,2025-11-06,5.95
DR2011,2025-11-07,3.36
DR2011,2025-11-08,7.95
DR2011,2025-11-09,7.2
DR2011,2025-11-10,4.41
DR2011,2025-11-11,5.68
DR2011,2025-11-12,5.56
DR2011,2025-11-13,6.63
DR2011,2025-11-14,4.81
DR2011,2025-11-15,5.72
DR2011,2025-11-16,6.93
DR2011,2025-11-17,6.93
DR2011,2025-11-18,6.7
DR2011,2025-11-19,7.75
DR2011,2025-11-20,6.24
DR2011,2025-11-21,5.96
DR2011,2025-11-22,7.45
DR2011,2025-11-23,7.45
DR2011,2025-11-24,3.6
DR2011,2025-11-25,7.41
DR2011,2025-11-26,6.25
DR2011,2025-11-27,3.46
DR2011,2025-11-28,5.43
DR2011,2025-11-29,3.31
DR2011,2025-11-30,4.67
DR2011,2025-12-01,4.14
DR2011,2025-12-02,3.23
DR2011,2025-12-03,7.76
DR2011,2025-12-04,5.08
DR2011,2025-12-05,5.42
DR2011,2025-12-06,4.39
DR2011,2025-12-07,4.02
DR2011,2025-12-08,4.85
DR2011,2025-12-09,5.82
DR2011,2025-12-10,5.41
DR2011,2025-12-11,6.7
DR2011,2025-12-12,4.24
DR2011,2025-12-13,4.32
DR2011,2025-12-14,6.54
DR2011,2025-12-15,5.09
DR2011,2025-12-16,7.03
DR2011,2025-12-17,7.36
DR2011,2025-12-18,4.82
DR2011,2025-12-19,5.24
DR2011,2025-12-20,6.96
DR2011,2025-12-21,4.66
DR2011,2025-12-22,4.21
DR2011,2025-12-23,4.33
DR2011,2025-12-24,6.78
DR2011,2025-12-25,6.75
DR2011,2025-12-26,7.5
DR2011,2025-12-27,4.31
DR2011,2025-12-28,3.21
DR2011,2025-12-29,4.45
DR2011,2025-12-30,7.75
DR2011,2025-12-31,4.43
DR2011,2026-01-01,5.52
DR2011,2026-01-02,7.65
DR2011,2026-01-03,7.76
DR2011,2026-01-04,4.4
DR2011,2026-01-05,3.47
DR2011,2026-01-06,6.09
DR2011,2026-01-07,4.77
DR2011,2026-01-08,4.62
DR2011,2026-01-09,7.5
DR2011,2026-01-10,5.8
DR2011,2026-01-11,6.54
DR2011,2026-01-12,3.5
DR2011,2026-01-13,6.01
DR2011,2026-01-14,3.7
DR2011,2026-01-15,3.41
DR2011,2026-01-16,7.53
DR2011,2026-01-17,6.52
DR2011,2026-01-18,3.29
DR2011,2026-01-19,6.83
DR2011,2026-01-20,4.24
DR2011,2026-01-21,3.37
DR2011,2026-01-22,6.86
DR2011,2026-01-23,6.0
DR2011,2026-01-24,3.46
DR2011,2026-01-25,5.99
DR2011,2026-01-26,7.5
DR2011,2026-01-27,4.36
DR2011,2026-01-28,4.42
DR2011,2026-01-29,6.39
DR2011,2026-01-30,7.23
DR2011,2026-01-31,6.55
DR2011,2026-02-01,3.46
DR2011,2026-02-02,5.74
DR2011,2026-02-03,5.51
DR2011,2026-02-04,7.79
DR2012,2025-11-06,5.62
DR2012,2025-11-07,6.4
DR2012,2025-11-08,5.08
DR2012,2025-11-09,4.77
DR2012,2025-11-10,6.42
DR2012,2025-11-11,3.95
DR2012,2025-11-12,4.89
DR2012,2025-11-13,7.28
DR2012,2025-11-14,5.31
DR2012,2025-11-15,5.71
DR2012,2025-11-16,5.44
DR2012,2025-11-17,4.96
DR2012,2025-11-18,5.29
DR2012,2025-11-19,6.89
DR2012,2025-11-20,4.61
DR2012,2025-11-21,7.85
DR2012,2025-11-22,5.99
DR2012,2025-11-23,5.57
DR2012,2025-11-24,4.84
DR2012,2025-11-25,3.61
DR2012,2025-11-26,4.21
DR2012,2025-11-27,7.06
DR2012,2025-11-28,3.83
DR2012,2025-11-29,5.16
DR2012,2025-11-30,5.32
DR2012,2025-12-01,6.13
DR2012,2025-12-02,3.86
DR2012,2025-12-03,4.1
DR2012,2025-12-04,7.27
DR2012,2025-12-05,3.63
DR2012,2025-12-06,5.05
DR2012,2025-12-07,6.14
DR2012,2025-12-08,7.48
DR2012,2025-12-09,4.04
DR2012,2025-12-10,5.64
DR2012,2025-12-11,3.69
DR2012,2025-12-12,4.52
DR2012,2025-12-13,5.83
DR2012,2025-12-14,3.56
DR2012,2025-12-15,4.58
DR2012,2025-12-16,6.78
DR2012,2025-12-17,6.71
DR2012,2025-12-18,6.56
DR2012,2025-12-19,6.39
DR2012,2025-12-20,5.39
DR2012,2025-12-21,5.59
DR2012,2025-12-22,6.19
DR2012,2025-12-23,3.78
DR2012,2025-12-24,4.42
DR2012,2025-12-25,4.59
DR2012,2025-12-26,4.38
DR2012,2025-12-27,5.04
DR2012,2025-12-28,7.83
DR2012,2025-12-29,5.0
DR2012,2025-12-30,6.82
DR2012,2025-12-31,7.97
DR2012,2026-01-01,7.62
DR2012,2026-01-02,4.82
DR2012,2026-01-03,4.89
DR2012,2026-01-04,4.25
DR2012,2026-01-05,5.44
DR2012,2026-01-06,6.23
DR2012,2026-01-07,7.58
DR2012,2026-01-08,7.92
DR2012,2026-01-09,6.32
DR2012,2026-01-10,4.24
DR2012,2026-01-11,7.39
DR2012,2026-01-12,6.64
DR2012,2026-01-13,5.29
DR2012,2026-01-14,7.89
DR2012,2026-01-15,4.91
DR2012,2026-01-16,3.89
DR2012,2026-01-17,7.44
DR2012,2026-01-18,5.27
DR2012,2026-01-19,4.91
DR2012,2026-01-20,7.63
DR2012,2026-01-21,6.22
DR2012,2026-01-22,5.06
DR2012,2026-01-23,7.84
DR2012,2026-01-24,6.19
DR2012,2026-01-25,7.94
DR2012,2026-01-26,4.86
DR2012,2026-01-27,6.26
DR2012,2026-01-28,5.86
DR2012,2026-01-29,5.55
DR2012,2026-01-30,6.25
DR2012,2026-01-31,6.27
DR2012,2026-02-01,6.62
DR2012,2026-02-02,6.82
DR2012,2026-02-03,7.65
DR2012,2026-02-04,8.0
DR2013,2025-11-06,7.67
DR2013,2025-11-07,7.61
DR2013,2025-11-08,6.41
DR2013,2025-11-09,6.45
DR2013,2025-11-10,7.41
DR2013,2025-11-11,4.7
DR2013,2025-11-12,7.35
DR2013,2025-11-13,7.73
DR2013,2025-11-14,5.72
DR2013,2025-11-15,6.61
DR2013,2025-11-16,5.16
DR2013,2025-11-17,5.44
DR2013,2025-11-18,3.75
DR2013,2025-11-19,3.3
DR2013,2025-11-20,4.7
DR2013,2025-11-21,4.72
DR2013,2025-11-22,3.58
DR2013,2025-11-23,7.66
DR2013,2025-11-24,4.87
DR2013,2025-11-25,6.91
DR2013,2025-11-26,4.95
DR2013,2025-11-27,3.67
DR2013,2025-11-28,5.57
DR2013,2025-11-29,4.64
DR2013,2025-11-30,6.06
DR2013,2025-12-01,5.82
DR2013,2025-12-02,5.9
DR2013,2025-12-03,5.13
DR2013,2025-12-04,6.83
DR2013,2025-12-05,7.39
DR2013,2025-12-06,7.45
DR2013,2025-12-07,3.61
DR2013,2025-12-08,5.86
DR2013,2025-12-09,6.12
DR2013,2025-12-10,3.51
DR2013,2025-12-11,3.55
DR2013,2025-12-12,5.61
DR2013,2025-12-13,7.2
DR2013,2025-12-14,6.04
DR2013,2025-12-15,7.54
DR2013,2025-12-16,7.15
DR2013,2025-12-17,6.7
DR2013,2025-12-18,7.43
DR2013,2025-12-19,5.63
DR2013,2025-12-20,6.28
DR2013,2025-12-21,4.91
DR2013,2025-12-22,5.15
DR2013,2025-12-23,6.31
DR2013,2025-12-24,4.45
DR2013,2025-12-25,3.49
DR2013,2025-12-26,3.43
DR2013,2025-12-27,6.27
DR2013,2025-12-28,7.89
DR2013,2025-12-29,6.93
DR2013,2025-12-30,5.14
DR2013,2025-12-31,6.89
DR2013,2026-01-01,5.51
DR2013,2026-01-02,6.13
DR2013,2026-01-03,4.85
DR2013,2026-01-04,4.38
DR2013,2026-01-05,6.87
DR2013,2026-01-06,7.3
DR2013,2026-01-07,7.41
DR2013,2026-01-08,6.98
DR2013,2026-01-09,6.73
DR2013,2026-01-10,6.92
DR2013,2026-01-11,6.1
DR2013,2026-01-12,7.45
DR2013,2026-01-13,6.61
DR2013,2026-01-14,3.6
DR2013,2026-01-15,6.72
DR2013,2026-01-16,6.52
DR2013,2026-01-17,6.4
DR2013,2026-01-18,4.03
DR2013,2026-01-19,6.59
DR2013,2026-01-20,3.35
DR2013,2026-01-21,7.12
DR2013,2026-01-22,5.47
DR2013,2026-01-23,4.38
DR2013,2026-01-24,4.83
DR2013,2026-01-25,5.37
DR2013,2026-01-26,6.19
DR2013,2026-01-27,3.87
DR2013,2026-01-28,7.7
DR2013,2026-01-29,4.35
DR2013,2026-01-30,3.37
DR2013,2026-01-31,7.91
DR2013,2026-02-01,7.33
DR2013,2026-02-02,5.64
DR2013,2026-02-03,5.91
DR2013,2026-02-04,7.15
DR2014,2025-11-06,3.93
DR2014,2025-11-07,5.81
DR2014,2025-11-08,4.96
DR2014,2025-11-09,7.92
DR2014,2025-11-10,8.97
DR2014,2025-11-11,8.33
DR2014,2025-11-12,5.99
DR2014,2025-11-13,7.79
DR2014,2025-11-14,4.02
DR2014,2025-11-15,3.91
DR2014,2025-11-16,7.13
DR2014,2025-11-17,8.14
DR2014,2025-11-18,5.73
DR2014,2025-11-19,7.76
DR2014,2025-11-20,3.96
DR2014,2025-11-21,3.98
DR2014,2025-11-22,7.34
DR2014,2025-11-23,7.71
DR2014,2025-11-24,7.54
DR2014,2025-11-25,8.31
DR2014,2025-11-26,7.12
DR2014,2025-11-27,6.66
DR2014,2025-11-28,6.27
DR2014,2025-11-29,8.67
DR2014,2025-11-30,4.73
DR2014,2025-12-01,3.71
DR2014,2025-12-02,5.33
DR2014,2025-12-03,8.58
DR2014,2025-12-04,5.55
DR2014,2025-12-05,4.62
DR2014,2025-12-06,6.56
DR2014,2025-12-07,4.8
DR2014,2025-12-08,4.11
DR2014,2025-12-09,5.54
DR2014,2025-12-10,8.47
DR2014,2025-12-11,3.62
DR2014,2025-12-12,8.63
DR2014,2025-12-13,6.73
DR2014,2025-12-14,4.64
DR2014,2025-12-15,8.04
DR2014,2025-12-16,4.87
DR2014,2025-12-17,7.12
DR2014,2025-12-18,7.93
DR2014,2025-12-19,8.63
DR2014,2025-12-20,5.1
DR2014,2025-12-21,3.63
DR2014,2025-12-22,8.45
DR2014,2025-12-23,5.82
DR2014,2025-12-24,7.66
DR2014,2025-12-25,6.21
DR2014,2025-12-26,7.11
DR2014,2025-12-27,8.12
DR2014,2025-12-28,5.68
DR2014,2025-12-29,4.3
DR2014,2025-12-30,6.77
DR2014,2025-12-31,4.64
DR2014,2026-01-01,6.56
DR2014,2026-01-02,4.2
DR2014,2026-01-03,4.08
DR2014,2026-01-04,8.34
DR2014,2026-01-05,8.49
DR2014,2026-01-06,8.69
DR2014,2026-01-07,7.67
DR2014,2026-01-08,5.12
DR2014,2026-01-09,7.11
DR2014,2026-01-10,7.8
DR2014,2026-01-11,8.09
DR2014,2026-01-12,7.82
DR2014,2026-01-13,8.02
DR2014,2026-01-14,5.98
DR2014,2026-01-15,6.47
DR2014,2026-01-16,4.95
DR2014,2026-01-17,8.37
DR2014,2026-01-18,7.2
DR2014,2026-01-19,6.4
DR2014,2026-01-20,5.38
DR2014,2026-01-21,5.23
DR2014,2026-01-22,4.55
DR2014,2026-01-23,4.47
DR2014,2026-01-24,7.49
DR2014,2026-01-25,8.89
DR2014,2026-01-26,7.3
DR2014,2026-01-27,4.3
DR2014,2026-01-28,6.59
DR2014,2026-01-29,3.89
DR2014,2026-01-30,7.69
DR2014,2026-01-31,8.32
DR2014,2026-02-01,4.28
DR2014,2026-02-02,4.55
DR2014,2026-02-03,6.79
DR2014,2026-02-04,7.66
DR2015,2025-11-06,7.54
DR2015,2025-11-07,5.13
DR2015,2025-11-08,8.47
DR2015,2025-11-09,5.49
DR2015,2025-11-10,8.67
DR2015,2025-11-11,7.45
DR2015,2025-11-12,6.78
DR2015,2025-11-13,5.79
DR2015,2025-11-14,6.24
DR2015,2025-11-15,7.06
DR2015,2025-11-16,3.95
DR2015,2025-11-17,8.11
DR2015,2025-11-18,8.19
DR2015,2025-11-19,8.82
DR2015,2025-11-20,4.64
DR2015,2025-11-21,5.85
DR2015,2025-11-22,7.51
DR2015,2025-11-23,5.19
DR2015,2025-11-24,8.11
DR2015,2025-11-25,6.25
DR2015,2025-11-26,3.7
DR2015,2025-11-27,7.22
DR2015,2025-11-28,4.98
DR2015,2025-11-29,5.39
DR2015,2025-11-30,8.33
DR2015,2025-12-01,8.99
DR2015,2025-12-02,8.99
DR2015,2025-12-03,4.6
DR2015,2025-12-04,4.84
DR2015,2025-12-05,8.91
DR2015,2025-12-06,5.42
DR2015,2025-12-07,7.32
DR2015,2025-12-08,6.65
DR2015,2025-12-09,6.06
DR2015,2025-12-10,8.88
DR2015,2025-12-11,8.92
DR2015,2025-12-12,5.86
DR2015,2025-12-13,6.94
DR2015,2025-12-14,6.35
DR2015,2025-12-15,8.8
DR2015,2025-12-16,7.11
DR2015,2025-12-17,8.68
DR2015,2025-12-18,4.65
DR2015,2025-12-19,4.47
DR2015,2025-12-20,5.4
DR2015,2025-12-21,8.18
DR2015,2025-12-22,7.82
DR2015,2025-12-23,5.42
DR2015,2025-12-24,4.59
DR2015,2025-12-25,8.86
DR2015,2025-12-26,6.02
DR2015,2025-12-27,6.01
DR2015,2025-12-28,7.12
DR2015,2025-12-29,7.05
DR2015,2025-12-30,3.64
DR2015,2025-12-31,4.84
DR2015,2026-01-01,4.98
DR2015,2026-01-02,8.32
DR2015,2026-01-03,4.79
DR2015,2026-01-04,6.17
DR2015,2026-01-05,3.65
DR2015,2026-01-06,6.45
DR2015,2026-01-07,6.27
DR2015,2026-01-08,7.31
DR2015,2026-01-09,6.25
DR2015,2026-01-10,5.41
DR2015,2026-01-11,4.48
DR2015,2026-01-12,7.86
DR2015,2026-01-13,8.19
DR2015,2026-01-14,8.4
DR2015,2026-01-15,7.21
DR2015,2026-01-16,8.89
DR2015,2026-01-17,8.5
DR2015,2026-01-18,3.78
DR2015,2026-01-19,5.25
DR2015,2026-01-20,7.02
DR2015,2026-01-21,4.76
DR2015,2026-01-22,8.84
DR2015,2026-01-23,4.32
DR2015,2026-01-24,8.62
DR2015,2026-01-25,3.86
DR2015,2026-01-26,4.82
DR2015,2026-01-27,8.07
DR2015,2026-01-28,6.18
DR2015,2026-01-29,4.74
DR2015,2026-01-30,5.23
DR2015,2026-01-31,8.56
DR2015,2026-02-01,8.15
DR2015,2026-02-02,5.54
DR2015,2026-02-03,3.78
DR2015,2026-02-04,3.89
DR2016,2025-11-06,3.67
DR2016,2025-11-07,6.38
DR2016,2025-11-08,5.17
DR2016,2025-11-09,5.81
DR2016,2025-11-10,5.13
DR2016,2025-11-11,5.19
DR2016,2025-11-12,4.54
DR2016,2025-11-13,6.83
DR2016,2025-11-14,5.15
DR2016,2025-11-15,4.83
DR2016,2025-11-16,5.0
DR2016,2025-11-17,6.19
DR2016,2025-11-18,4.66
DR2016,2025-11-19,3.54
DR2016,2025-11-20,5.97
DR2016,2025-11-21,5.8
DR2016,2025-11-22,7.4
DR2016,2025-11-23,7.29
DR2016,2025-11-24,3.75
DR2016,2025-11-25,4.26
DR2016,2025-11-26,6.29
DR2016,2025-11-27,4.69
DR2016,2025-11-28,7.05
DR2016,2025-11-29,6.68
DR2016,2025-11-30,4.39
DR2016,2025-12-01,3.98
DR2016,2025-12-02,5.07
DR2016,2025-12-03,5.59
DR2016,2025-12-04,5.56
DR2016,2025-12-05,4.71
DR2016,2025-12-06,4.7
DR2016,2025-12-07,7.46
DR2016,2025-12-08,5.8
DR2016,2025-12-09,3.63
DR2016,2025-12-10,6.31
DR2016,2025-12-11,5.72
DR2016,2025-12-12,5.09
DR2016,2025-12-13,5.11
DR2016,2025-12-14,5.21
DR2016,2025-12-15,4.3
DR2016,2025-12-16,7.1
DR2016,2025-12-17,4.09
DR2016,2025-12-18,5.66
DR2016,2025-12-19,3.37
DR2016,2025-12-20,3.59
DR2016,2025-12-21,4.83
DR2016,2025-12-22,6.71
DR2016,2025-12-23,5.02
DR2016,2025-12-24,4.03
DR2016,2025-12-25,6.11
DR2016,2025-12-26,5.43
DR2016,2025-12-27,3.23
DR2016,2025-12-28,4.91
DR2016,2025-12-29,7.93
DR2016,2025-12-30,6.4
DR2016,2025-12-31,3.75
DR2016,2026-01-01,7.64
DR2016,2026-01-02,7.67
DR2016,2026-01-03,4.45
DR2016,2026-01-04,3.35
DR2016,2026-01-05,7.38
DR2016,2026-01-06,4.98
DR2016,2026-01-07,4.5
DR2016,2026-01-08,5.57
DR2016,2026-01-09,4.9
DR2016,2026-01-10,7.89
DR2016,2026-01-11,7.66
DR2016,2026-01-12,5.24
DR2016,2026-01-13,6.48
DR2016,2026-01-14,7.05
DR2016,2026-01-15,6.65
DR2016,2026-01-16,7.89
DR2016,2026-01-17,7.48
DR2016,2026-01-18,5.4
DR2016,2026-01-19,7.06
DR2016,2026-01-20,4.87
DR2016,2026-01-21,4.16
DR2016,2026-01-22,4.39
DR2016,2026-01-23,7.69
DR2016,2026-01-24,5.18
DR2016,2026-01-25,7.14
DR2016,2026-01-26,4.24
DR2016,2026-01-27,4.65
DR2016,2026-01-28,6.08
DR2016,2026-01-29,5.23
DR2016,2026-01-30,4.79
DR2016,2026-01-31,4.81
DR2016,2026-02-01,5.75
DR2016,2026-02-02,3.94
DR2016,2026-02-03,7.77
DR2016,2026-02-04,4.23
DR2017,2025-11-06,3.45
DR2017,2025-11-07,7.15
DR2017,2025-11-08,4.64
DR2017,2025-11-09,5.13
DR2017,2025-11-10,4.84
DR2017,2025-11-11,5.25
DR2017,2025-11-12,5.16
DR2017,2025-11-13,6.75
DR2017,2025-11-14,4.95
DR2017,2025-11-15,6.86
DR2017,2025-11-16,3.6
DR2017,2025-11-17,4.51
DR2017,2025-11-18,7.59
DR2017,2025-11-19,6.48
DR2017,2025-11-20,4.3
DR2017,2025-11-21,7.62
DR2017,2025-11-22,4.44
DR2017,2025-11-23,4.7
DR2017,2025-11-24,5.53
DR2017,2025-11-25,5.98
DR2017,2025-11-26,5.05
DR2017,2025-11-27,6.71
DR2017,2025-11-28,6.92
DR2017,2025-11-29,5.64
DR2017,2025-11-30,3.92
DR2017,2025-12-01,6.43
DR2017,2025-12-02,7.27
DR2017,2025-12-03,3.68
DR2017,2025-12-04,4.57
DR2017,2025-12-05,6.06
DR2017,2025-12-06,7.64
DR2017,2025-12-07,7.79
DR2017,2025-12-08,6.82
DR2017,2025-12-09,6.27
DR2017,2025-12-10,6.36
DR2017,2025-12-11,6.14
DR2017,2025-12-12,5.69
DR2017,2025-12-13,4.28
DR2017,2025-12-14,6.85
DR2017,2025-12-15,3.59
DR2017,2025-12-16,5.08
DR2017,2025-12-17,6.36
DR2017,2025-12-18,5.22
DR2017,2025-12-19,6.51
DR2017,2025-12-20,7.45
DR2017,2025-12-21,4.47
DR2017,2025-12-22,7.13
DR2017,2025-12-23,5.72
DR2017,2025-12-24,5.3
DR2017,2025-12-25,5.72
DR2017,2025-12-26,5.36
DR2017,2025-12-27,3.83
DR2017,2025-12-28,5.4
DR2017,2025-12-29,5.75
DR2017,2025-12-30,7.88
DR2017,2025-12-31,5.14
DR2017,2026-01-01,4.42
DR2017,2026-01-02,7.22
DR2017,2026-01-03,6.38
DR2017,2026-01-04,7.93
DR2017,2026-01-05,5.09
DR2017,2026-01-06,6.09
DR2017,2026-01-07,7.72
DR2017,2026-01-08,6.41
DR2017,2026-01-09,5.62
DR2017,2026-01-10,6.86
DR2017,2026-01-11,6.5
DR2017,2026-01-12,6.62
DR2017,2026-01-13,4.85
DR2017,2026-01-14,6.66
DR2017,2026-01-15,5.87
DR2017,2026-01-16,5.42
DR2017,2026-01-17,7.77
DR2017,2026-01-18,3.3
DR2017,2026-01-19,6.81
DR2017,2026-01-20,3.57
DR2017,2026-01-21,3.51
DR2017,2026-01-22,7.07
DR2017,2026-01-23,6.86
DR2017,2026-01-24,6.0
DR2017,2026-01-25,6.65
DR2017,2026-01-26,6.55
DR2017,2026-01-27,5.76
DR2017,2026-01-28,4.73
DR2017,2026-01-29,6.98
DR2017,2026-01-30,7.26
DR2017,2026-01-31,7.59
DR2017,2026-02-01,4.59
DR2017,2026-02-02,5.07
DR2017,2026-02-03,4.7
DR2017,2026-02-04,3.88
DR2018,2025-11-06,6.0
DR2018,2025-11-07,3.75
DR2018,2025-11-08,5.53
DR2018,2025-11-09,8.92
DR2018,2025-11-10,8.11
DR2018,2025-11-11,6.43
DR2018,2025-11-12,5.38
DR2018,2025-11-13,8.15
DR2018,2025-11-14,7.93
DR2018,2025-11-15,6.65
DR2018,2025-11-16,7.8
DR2018,2025-11-17,4.78
DR2018,2025-11-18,6.09
DR2018,2025-11-19,6.62
DR2018,2025-11-20,3.87
DR2018,2025-11-21,4.87
DR2018,2025-11-22,6.05
DR2018,2025-11-23,5.09
DR2018,2025-11-24,8.51
DR2018,2025-11-25,6.61
DR2018,2025-11-26,8.9
DR2018,2025-11-27,3.8
DR2018,2025-11-28,5.28
DR2018,2025-11-29,8.29
DR2018,2025-11-30,8.62
DR2018,2025-12-01,4.98
DR2018,2025-12-02,3.8
DR2018,2025-12-03,7.69
DR2018,2025-12-04,8.4
DR2018,2025-12-05,8.8
DR2018,2025-12-06,6.53
DR2018,2025-12-07,5.54
DR2018,2025-12-08,7.2
DR2018,2025-12-09,6.68
DR2018,2025-12-10,7.52
DR2018,2025-12-11,8.76
DR2018,2025-12-12,6.07
DR2018,2025-12-13,4.56
DR2018,2025-12-14,7.78
DR2018,2025-12-15,4.83
DR2018,2025-12-16,7.12
DR2018,2025-12-17,3.88
DR2018,2025-12-18,3.98
DR2018,2025-12-19,6.59
DR2018,2025-12-20,5.96
DR2018,2025-12-21,8.14
DR2018,2025-12-22,5.05
DR2018,2025-12-23,7.25
DR2018,2025-12-24,4.3
DR2018,2025-12-25,6.72
DR2018,2025-12-26,8.06
DR2018,2025-12-27,6.02
DR2018,2025-12-28,3.7
DR2018,2025-12-29,4.75
DR2018,2025-12-30,5.1
DR2018,2025-12-31,3.85
DR2018,2026-01-01,8.11
DR2018,2026-01-02,5.06
DR2018,2026-01-03,7.63
DR2018,2026-01-04,6.45
DR2018,2026-01-05,4.8
DR2018,2026-01-06,5.54
DR2018,2026-01-07,8.18
DR2018,2026-01-08,5.11
DR2018,2026-01-09,6.48
DR2018,2026-01-10,8.52
DR2018,2026-01-11,5.75
DR2018,2026-01-12,6.96
DR2018,2026-01-13,4.02
DR2018,2026-01-14,7.48
DR2018,2026-01-15,5.86
DR2018,2026-01-16,8.82
DR2018,2026-01-17,8.74
DR2018,2026-01-18,7.35
DR2018,2026-01-19,5.13
DR2018,2026-01-20,8.95
DR2018,2026-01-21,4.03
DR2018,2026-01-22,4.88
DR2018,2026-01-23,6.68
DR2018,2026-01-24,3.79
DR2018,2026-01-25,6.85
DR2018,2026-01-26,7.07
DR2018,2026-01-27,7.69
DR2018,2026-01-28,3.83
DR2018,2026-01-29,5.72
DR2018,2026-01-30,6.1
DR2018,2026-01-31,4.82
DR2018,2026-02-01,4.35
DR2018,2026-02-02,5.06
DR2018,2026-02-03,8.8
DR2018,2026-02-04,4.73
DR2019,2025-11-06,3.63
DR2019,2025-11-07,4.38
DR2019,2025-11-08,7.78
DR2019,2025-11-09,5.69
DR2019,2025-11-10,7.44
DR2019,2025-11-11,5.48
DR2019,2025-11-12,6.6
DR2019,2025-11-13,5.45
DR2019,2025-11-14,7.5
DR2019,2025-11-15,5.28
DR2019,2025-11-16,7.22
DR2019,2025-11-17,5.63
DR2019,2025-11-18,5.59
DR2019,2025-11-19,4.99
DR2019,2025-11-20,4.65
DR2019,2025-11-21,5.57
DR2019,2025-11-22,3.41
DR2019,2025-11-23,7.05
